genus	Homogentisic acid	Catechin	3-Methoxybenzenepropanoic acid	Acesulfame	Tartaric acid	Mannose	Tryptophol	Umbelliferone	Quinaldic acid	Isocitric acid	"3,3-Dimethylglutaric acid"	Oxindole-3-acetic acid	"2,4'-Dihydroxyacetophenone"	"3,5-Diiodo-L-tyrosine"	Ribulose	Arabinose	Arabinonic acid	Inosine	Syringic acid	Guanosine (G)	Heptacosanoic acid	Butyrylcarnitine(C4)	4-Hydroxycinnamic acid	Vanillymandelic Acid	3-Phenylbutyric acid	Ascorbic acid	Quinolinic acid	Indoleacetic acid	"3,4-Dihydro-2H-1-benzopyran-2-one"	Cysteic acid	"1,2,3-Propanetricarboxylic acid"	"2,3-Diaminopropionic acid"	Glutaric acid	Lactulose	Vanillic acid	Mandelic acid
g__UBA1174	0.364557718895748	0.208954620011867	0.176803522235484	0.248665829033004	0.16217924838207	0.58389785719598	0.831710807002502	0.775718821810084	0.00640155808410808	0.0277451174156636	0.0156519682730045	0.356960740867679	0.222856535854325	0.0248886100465083	0.110308745200282	0.181800651761868	0.245116633401554	0.751027784075106	0.0301319588473302	0.409111896546245	0.270770608077897	0.788440674225735	0.155250352209654	0.848202319586322	0.0745504250749801	0.463000114976335	0.709262377180148	0.839053433056039	0.994426706224274	0.57828016090178	0.0499327071716284	0.593725428773427	0.00375412818844776	0.174790005506508	0.0888417577935211	0.140288848543404
g__UBA1183	0.0265709736359521	0.0446902083759316	0.0563583552270384	0.0319337883962657	0.197573656117469	0.0807618647665567	0.740316826768492	0.217700098506469	9.7531523816051e-09	0.213841402458574	0.000535682608917471	0.232667164173611	0.287012895960271	0.00193781977138322	0.0202051656587973	0.0532362357055231	0.968471234763281	0.0673045751065521	0.0181668580696631	0.000387889983456106	0.0842952440971916	0.561342988152736	0.0397231404941196	0.473861775925666	0.0252626637814729	0.452358632662406	0.134335449197699	0.307142980219106	0.243323948566258	0.447507385202669	0.145811152359785	0.542779848674429	0.000306374507799714	0.182622271365217	0.0442590375593764	0.12549446964635
g__UBA1221	0.0450223773055917	0.000319159463423855	0.673750535747976	0.771421435509654	0.478366117979219	0.0106172490868696	0.271918567800806	0.197806262628848	0.00275114027616113	0.181435422329025	0.0123612753003694	0.342567362789391	0.271016977761196	0.00306743078855895	0.0288117895318369	0.0233749589903059	0.710512149460164	0.0155382290103329	0.0164076455043076	0.0192583238742432	0.00431957352383863	0.948887099607728	0.0498476230763344	0.39924978354547	0.133898054765451	0.320831810638949	0.20016617490046	0.00755797229081986	0.258471743996808	0.378070574105418	0.760823111165995	0.39361876402325	0.457927367841445	0.398268241652919	0.0625599485070953	0.248665829033004
g__UBA1259	0.0915538771621639	0.00693604058930319	0.129579904970267	0.278077918084292	0.715038761153737	0.769004137705341	0.0489951240905761	0.0215371712648078	5.25721339261631e-05	0.205118930397371	0.000313193354082975	0.00213540336886141	0.0974685277410726	0.0232419794585945	0.0691379437604318	0.153368952571835	0.286660218964628	0.00468221218301239	0.0237046090590836	0.000407955939365297	0.00433177904561036	0.954077840635458	0.152543987509396	0.37864702759153	0.00430420478392746	0.430230295656579	0.428655093645831	0.000535682608917471	0.545547620370915	0.507890580821748	0.0347413333323377	0.0766447746237571	0.538204596274675	0.531144343882467	0.126308125685274	0.0682033219972852
g__UBA1404	0.122575475437975	0.0799946242500938	0.209398591479435	0.0014363128192043	0.466664398562859	0.388775136028731	0.356248757234651	0.112871513474434	1.44769801859351e-07	0.171761259765565	0.000120498920574169	0.0324394452755947	0.621531498828479	0.00269627549556671	0.0755039382576589	0.141223696960322	0.99840478111681	0.263699263334085	0.0502590340245863	0.00381805558643703	0.151781920722199	0.714382906973118	0.120345084493879	0.283150238295823	0.0267730539127645	0.326009035813826	0.21575001432803	0.994636778214862	0.575509609613435	0.918671755654972	0.0369902734751727	0.959870884005477	5.17147941177798e-07	0.0769232008156233	0.159832550375205	0.21897733674899
g__UBA1405	0.000185031834563235	0.000874565301773373	0.0825309954245119	0.850950068582245	0.0714563602486064	0.0946623057063444	0.0749965146343697	0.601272921118356	4.85635155384562e-10	0.00175965522454124	1.12564087180857e-07	0.368825243934655	0.00863017844296568	4.72181878258816e-06	0.00622712469998889	0.0092289981858146	0.562123014914106	0.00931572732284469	9.12691672136964e-06	1.10537399320222e-05	0.00380542124116693	0.836728640790358	0.000223650654173637	0.326256671260916	0.000897434093207081	0.0179527485700463	0.0137900124303967	0.0732579286350137	0.935541564858308	0.277640617481717	0.937615601561978	0.27126738043267	0.0155028714426577	0.00599321035131275	0.000166360356842702	0.00215703385805421
g__UBA1417	0.0159397060410072	0.299466217436499	0.946462283730691	0.100998200609454	0.547549637707943	0.720203232698338	0.0580283940483703	0.23118193155304	0.00168275721848913	0.0581176432682836	0.00381963618988927	0.0746645139269274	0.0255521014821705	0.133441438159623	0.691766103878685	0.674897079065334	0.608753680709954	0.00965227730890502	0.00424680443156595	0.000845446273505454	0.0624026426353837	0.290216453884395	0.0346107734441667	0.251185888845451	0.0231746566971293	0.157535155504922	0.216483802743895	0.596511811980407	0.460619669025654	0.745264652658925	0.793455446393777	0.373640867980738	0.594433053353805	0.57460082737899	0.0388884688094901	0.0308446225515818
g__UBA1436	0.220792875733871	0.481746528929395	0.213976622561003	0.787072806373258	0.606052920823319	0.738279582332408	0.883296226862925	0.880222471711226	0.102928635068688	0.951491920259183	0.180219075836581	0.430757783983484	0.610666986887463	0.162432519980605	0.659186368246609	0.715353421050512	0.485860878127302	0.523036626214309	0.426985564673106	0.216408754633644	0.359248189300151	0.992071310309881	0.558189895137779	0.713516714423074	0.132088884549076	0.980001148205622	0.970677009598574	0.394880114664454	0.55383785654374	0.811334198622529	0.637639305059467	0.580823982454895	0.236470233897371	0.880857962228539	0.496970490644346	0.905263252968918
g__UBA1740	0.0485280691321545	0.0016548472734476	0.115901889061285	0.880637824218302	0.349486409852859	0.260739793027444	0.0882068555914251	0.309556387535295	1.79681205586176e-07	0.0478210524794299	5.45467916395621e-06	0.128538788246698	0.0065150850997869	0.0027908436873716	0.00782588220294868	0.0184098443434731	0.923768038030342	0.00315175622604319	0.000326777184795145	4.64599941562905e-06	0.00714093013168426	0.933116935967414	0.0292655989872889	0.478330873975507	0.00596422329148815	0.151723580792828	0.179818527376742	0.00203759956941414	0.923741037789265	0.87977704451752	0.432108116194469	0.226817263289786	0.0994566215651282	0.17353606806563	0.00436135161191134	0.0158019839167833
g__UBA1794	0.00514362512512019	0.0234556205991675	0.179818527376742	0.0103748127643598	0.311381558299072	0.0672616090480941	0.935849098497107	0.378190152640069	1.95455825151631e-06	0.0213082795645968	8.06142509099299e-05	0.177212570220511	0.0308836766768076	0.00085225316198791	0.0195315929331982	0.0361572124072147	0.412315623030328	0.12264311926073	0.00446453551369924	0.00459377054056677	0.171319781070416	0.659186368246609	0.0188775473063154	0.901539015803778	0.0103185208384842	0.295351564398916	0.119824622271968	0.736214790503026	0.718563269329645	0.247313754633759	0.0268493118760681	0.990847821724051	0.00165127652875059	0.0844837140335236	0.0164076455043076	0.364963320363045
g__UBA1822	0.116885067975564	0.0878597658932077	0.699919854700502	0.511203639834633	0.789615971875512	0.428808788954469	0.351632509694746	0.865171301	0.0743203048028648	0.574626397385695	0.175644432535992	0.767442247145596	0.391611647768189	0.131667913040657	0.223224150479623	0.231643786173113	0.797783076160986	0.438655566365849	0.0502183165243143	0.0719409140744819	0.0915538771621639	0.439971066623712	0.0267079965493757	0.866960164119641	0.410169432374493	0.845412791346168	0.731188601383514	0.756795959124875	0.34599612418079	0.981409239849476	0.426233579934453	0.627975684974551	0.00622915533564314	0.500786534402362	0.0232394710032563	0.862663527764864
g__UBA1829	0.0677452757026137	0.04382766082497	0.113663951591988	0.66330903985922	0.601523055822507	0.76724394617543	0.997657960495038	0.855184534433725	7.56675665353279e-06	0.277457558501327	0.00499072967243084	0.832066441721868	0.106695125391466	0.0167696702310778	0.0929761494967587	0.131912281781284	0.496118630892091	0.02511706642906	0.0168915737576379	0.000444064791968624	0.0653636049712009	0.978005564795262	0.0673045751065521	0.621531498828479	0.00431908786093001	0.794773389086539	0.357378612667976	0.0591230465520367	0.509031268671205	0.871902894035478	0.699773444354406	0.770464201815184	0.0101897958017355	0.306833987190426	0.0771767280439237	0.316361924692071
g__UBA2834	0.099936442035495	0.0367341790220542	0.161320598133079	0.286988293719614	0.908070700137199	0.159832550375205	0.908589804205871	0.993392836391565	4.51692480275376e-06	0.379035157726185	0.00155704730494479	0.957951305281438	0.263047243680397	0.00448131818042027	0.160374005440974	0.16241208779938	0.594919175130191	0.0464429132536699	0.00880162587446528	0.00234684978993701	0.0910435194201218	0.769761907859544	0.173491104902509	0.53184649140468	0.00751106787182499	0.540244319133481	0.227597331915524	0.167058002320227	0.825996094015983	0.878433195600163	0.476385882804808	0.900138189165819	0.000355374401185021	0.129293456731657	0.133887243849436	0.234300700807388
g__UBA3402	0.00511693504589248	0.0319832585229194	0.177098699747758	0.280283472604137	0.256554555438203	0.638805204877563	0.385993020247346	0.60454997605817	2.80134772163298e-06	0.161901478000188	0.000663794482766634	0.950707683189732	0.0389675067925771	0.00215862836595926	0.518194019337861	0.563418446406382	0.957817940791737	0.0116087300704232	0.00535693127746504	8.2591459567877e-05	0.138703764434462	0.722984758726881	0.0270718250047121	0.805049961693279	0.0118365608670629	0.447902153023703	0.129493673756011	0.354360751598573	0.926261405633521	0.318993098144929	0.321140363308289	0.960383828000182	0.00854459495512969	0.0806910496616661	0.0130303116147737	0.0570301943163005
g__UBA3818	0.00191468408547956	0.0265031280333608	0.317847175750612	0.956293653047005	0.222289663658015	0.880857962228539	0.0714827082053206	0.749937492448456	4.75095387793469e-07	0.0288710541673798	1.33160115773083e-05	0.377701410492086	0.0310172216743602	0.000478340394898734	0.314629901452181	0.397061932452187	0.982329132156516	0.0721025917339919	0.000146595924901801	0.000295778285814154	0.0172986688512099	0.933220555175999	0.00694784080768275	0.700865647026716	4.63140583999034e-05	0.196096207555089	0.21404780010925	0.398704274274968	0.769253899072917	0.628068830797947	0.853900913169212	0.746401529294077	0.0253783632364771	0.0394172522560219	0.00505386839227218	0.0128504367884636
g__UBA4372	0.560497069790318	0.389706996530039	0.618632679297927	0.728626816194487	0.250601836021407	0.370357854638188	0.728626816194487	0.370357854638188	0.678164724042973	0.383506670961026	0.818021821516453	0.364787326026863	0.969062413972216	0.573985639698796	0.496118630892091	0.483027498394913	0.383506670961026	0.53157215012607	0.581476317719039	0.728626816194487	0.435878699044138	0.777077909773811	0.699919854700502	0.678164724042973	0.900646696668433	0.951491920259183	0.714382906973118	0.476043137996685	0.285733789749211	0.3229959998128	0.94463646870772	0.670849068108977	0.2270533968843	0.476043137996685	0.937646906744846	0.986499068776436
g__UBA4716	0.640442193698662	0.260857247974575	0.395969798079825	0.435878699044138	0.810661826103317	0.597077450071386	0.663141756462939	0.409008623339082	0.524734811120719	0.9913785876584	0.55398837735875	0.409008623339082	0.291015038216933	0.678164724042973	0.986499068776436	0.94463646870772	0.736031290471064	0.846801365851763	0.907233283154072	0.951491920259183	0.755940455923836	0.749295790023189	0.974753173911507	0.803943773907441	0.306871954299374	0.974753173911507	0.832066441721868	0.317549119901545	0.524734811120719	0.846801365851763	0.352949355015882	0.597077450071386	0.35868958515678	0.770464201815184	0.986499068776436	0.886131016617299
g__UBA4951	0.160368925014738	0.398460943856404	0.194564758761135	0.571166964873007	0.834649104025904	0.835687609427691	0.378551323627496	0.405592694706999	0.0109009542451491	0.635300435011577	0.0598992972026115	0.147842773527993	0.0633576715647817	0.221358469758514	0.589785638548786	0.734283446032329	0.479186329656361	0.0888027142146671	0.111065753937661	0.00059702376114458	0.0495733999226875	0.662622128824781	0.531541977392789	0.710735274716503	0.00715299703523868	0.875189709311408	0.650832220121927	0.00880126710550564	0.550059735634918	0.74181804328018	0.427152159037099	0.838902474511661	0.665060274477049	0.970987614227205	0.362710344902878	0.602312572853259
g__UBA5578	0.648363512917126	0.0439653542648447	0.0174386445411765	0.743017732789845	0.9913785876584	0.294289211232196	0.854036956115894	0.786225313347169	2.79872033921211e-05	0.440204589361461	0.0144659327378467	0.845416605814238	0.320831810638949	0.0831116921401516	0.0510730670852707	0.0468201768837313	0.517263888362285	0.0455862272299316	0.154303945598427	0.00145505942305366	0.302345685020731	0.497117677228905	0.72215162824863	0.867932312044219	0.0181055001630198	0.540669482140186	0.168683022547654	0.0937092873701612	0.483219644279148	0.9286835121369	0.785073176410531	0.843256674025891	0.189913911156814	0.349977662002344	0.477019983068814	0.314515689645228
g__UBA5893	0.357333711174048	0.0596682238706647	0.354477492376855	0.934617286635313	0.903538326659828	0.754463188816459	0.83901983282869	0.897459808061167	0.0150404714785798	0.778899410743671	0.120776268727085	0.689546025700368	0.598592782518545	0.323282142208593	0.287012895960271	0.323015789639388	0.803494212805011	0.179667795382108	0.641599172642711	0.0988420401028905	0.348420125217004	0.517479107141192	0.988895031335974	0.867391892898278	0.139961213943002	0.640558883658365	0.995790794769441	0.319175089791856	0.494947796465112	0.912989646404079	0.642270421641844	0.750475291698125	0.24826513664932	0.657515214872842	0.907233283154072	0.365502490297103
g__UBA6345	0.322194575344647	0.0177680641023654	0.409295403554716	0.184405785173827	0.925970893187663	0.527815187320325	0.121155736360299	0.138011476157334	0.00372465905353371	0.649587506148953	0.142247380056538	0.0244139163865699	0.177920688915237	0.400104020086422	0.0381458753209178	0.0346969686827451	0.341410028599456	0.0166450066921403	0.112305240748919	0.0021584180303196	0.128036557960137	0.721071667428261	0.604514436345656	0.606052920823319	0.115791541882182	0.683208787472843	0.195458049511598	0.000436565122700458	0.401370237314217	0.471433109062156	0.331482964264374	0.712241324006471	0.616003928254096	0.87795124077584	0.390731358826512	0.391642268889138
g__UBA6398	0.0088295790762923	0.0141120512374811	0.0905593080450102	0.738295365415967	0.922879987726332	0.668163147388403	0.165318124986777	0.194191061415389	1.14971429193608e-05	0.442522352178672	0.000561894591720373	0.0984896315774995	0.027628865283668	0.0118142404139746	0.122010171452058	0.173713775602003	0.0604841392499385	0.000341585657549352	0.0122905575648193	1.62320149974036e-05	0.0422882315858694	0.79574873561028	0.219743698306678	0.463952214920234	0.000257689950228346	0.864064229143116	0.587512315289716	0.000446710294024522	0.299174288260682	0.505971189902033	0.728626816194487	0.311502347020918	0.632865397362156	0.429808052124469	0.114837070272914	0.160184877508063
g__UBA644	0.418285228845465	0.82383977907178	0.355030092882073	0.681204730376652	0.381588636605023	0.500922918049203	0.964964531955267	0.936608686145048	0.0501769417428864	0.342462881115087	0.131657705547668	0.678857734124103	0.61493052920002	0.111117980661737	0.980776078983912	0.88458506155073	0.00369648651729192	0.00232892335520374	0.603555664752576	0.000617463877344792	0.616343262318714	0.0611968493636578	0.911815841768557	0.960126153633954	0.00845598242982686	0.597077450071386	0.938608928	0.453317939627605	0.742937822777846	0.479881835083148	0.565384173973659	0.70811027120139	0.329313169232697	0.343184526454922	0.628956423864464	0.834948895560512
g__UBA71	0.018618301940804	0.0618009804554443	0.0548706927935292	0.540467255914099	0.379064979427515	0.271251086766297	0.674420519862519	0.992968310144978	9.39435326721009e-05	0.329317064777138	0.00554376993644676	0.956317875497141	0.256841539675912	0.0205802432322312	0.00265546320964793	0.00756760620122881	0.854605620398926	0.0611389264883426	0.0282733710029941	0.00239912832715152	0.0638084439270412	0.485979489100951	0.0462244329314779	0.443268634785941	0.0564658641472723	0.390814727086086	0.498031475642482	0.0328078276130571	0.339103639512843	0.924108663470859	0.535947988806867	0.689152622014714	0.00106564134403681	0.4821467692665	0.0673060473814616	0.220637833635563
